split,label_name,label,filename,relpath,abspath,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,edge_density,hist_00,hist_01,hist_02,hist_03,hist_04,hist_05,hist_06,hist_07,hist_08,hist_09,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
test,fake,1,85.jpg,85.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\85.jpg,640.0,480.0,1.3333333333333333,0.19829058647155762,0.28635260462760925,0.3523200750350952,0.19733324646949768,0.25087061524391174,0.27844876050949097,0.27239567041397095,0.24101650714874268,0.04075788123167155,0.27783203125,0.07669270783662796,0.08226887881755829,0.09231119602918625,0.07396484166383743,0.08313150703907013,0.05858398601412773,0.04180338606238365,0.03919271007180214,0.054707031697034836,0.05601562559604645,0.040572915226221085,0.015940755605697632,0.006839192938059568,0.0001367187505820766,6.510416824312415e-06
test,fake,1,86.jpg,86.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\86.jpg,600.0,600.0,1.0,0.354844331741333,0.3625529706478119,0.3393345773220062,0.2696779668331146,0.2627798616886139,0.28796741366386414,0.3592408299446106,0.25894835591316223,0.0894927978515625,0.11843333393335342,0.16907499730587006,0.08457222580909729,0.06157499924302101,0.05632777884602547,0.05713333189487457,0.0630805566906929,0.07048889249563217,0.06083611026406288,0.05767777934670448,0.054891668260097504,0.05476111173629761,0.04581666737794876,0.03290555626153946,0.011622222140431404,0.0008027777657844126
test,fake,1,87.jpg,87.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\87.jpg,626.0,626.0,1.0,0.38975027203559875,0.34883636236190796,0.3149569034576416,0.2619313895702362,0.24622754752635956,0.2352331280708313,0.35508784651756287,0.24469494819641113,0.0853271484375,0.02318335324525833,0.1530994474887848,0.12343700230121613,0.13067908585071564,0.12168900668621063,0.0823780968785286,0.05578039959073067,0.04909971356391907,0.05845726653933525,0.0413982979953289,0.03405413776636124,0.02943788282573223,0.024877768009901047,0.02650328166782856,0.02677377499639988,0.019151465967297554
test,fake,1,88.jpg,88.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\88.jpg,900.0,675.0,1.3333333333333333,0.8308085203170776,0.9077667593955994,0.9401670694351196,0.29638558626174927,0.20058345794677734,0.18077269196510315,0.8937490582466125,0.21320700645446777,0.04017366202346041,0.016332510858774185,0.0017646090127527714,0.001981893088668585,0.0015358024975284934,0.011937448754906654,0.0013991770101711154,0.001527572050690651,0.07608724385499954,0.0017481481190770864,0.0015967078506946564,0.048133332282304764,0.039227984845638275,0.0022419753950089216,0.00352757191285491,0.07722797989845276,0.7137300372123718
test,fake,1,89.jpg,89.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\89.jpg,3240.0,2160.0,1.5,0.3597165048122406,0.49749064445495605,0.5402689576148987,0.24426443874835968,0.25531256198883057,0.3088417649269104,0.4712981581687927,0.2472289502620697,0.14701334635416666,0.04744884371757507,0.06524777412414551,0.06047810986638069,0.06211262568831444,0.06351380050182343,0.06407507508993149,0.06582904607057571,0.0759473592042923,0.09805326908826828,0.09591949731111526,0.08999428153038025,0.08352109044790268,0.05291752517223358,0.03288737311959267,0.021295011043548584,0.02075931616127491
test,fake,1,9.jpg,9.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\9.jpg,626.0,626.0,1.0,0.6559590697288513,0.6373041272163391,0.6233247518539429,0.29197728633880615,0.30231374502182007,0.30759790539741516,0.6402603983879089,0.2999633848667145,0.107452392578125,0.05471373721957207,0.04191377013921738,0.0348605178296566,0.030680622905492783,0.03455429896712303,0.037338342517614365,0.046614233404397964,0.041737694293260574,0.034487951546907425,0.030968980863690376,0.029894661158323288,0.0322321355342865,0.047729384154081345,0.2331962138414383,0.23875409364700317,0.030323367565870285
test,fake,1,90.jpg,90.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\90.jpg,1024.0,576.0,1.7777777777777777,0.555381178855896,0.5176504850387573,0.4713677167892456,0.2601652443408966,0.2846485674381256,0.3108823895454407,0.522331178188324,0.27932557463645935,0.1004893543956044,0.0395558662712574,0.0474785715341568,0.0517476387321949,0.0697886124253273,0.0666097030043602,0.0869242325425148,0.0627763569355011,0.0567660853266716,0.0698191300034523,0.061004638671875,0.0564829520881176,0.0535108782351017,0.0582309290766716,0.0730726420879364,0.1081763356924057,0.038055419921875
test,fake,1,91.jpg,91.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\91.jpg,880.0,440.0,2.0,0.43374043703079224,0.3379817008972168,0.2607579827308655,0.2702610492706299,0.2264053076505661,0.18080639839172363,0.3527625501155853,0.2304462194442749,0.05877685546875,0.05695764347910881,0.11531250178813934,0.12689824402332306,0.14187242090702057,0.05550878122448921,0.08478047698736191,0.09189049899578094,0.07595041394233704,0.051957644522190094,0.045351240783929825,0.0409943163394928,0.04235795512795448,0.031141528859734535,0.026642562821507454,0.005369318183511496,0.007014462724328041
test,fake,1,92.jpg,92.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\92.jpg,2048.0,1536.0,1.3333333333333333,0.24197416007518768,0.23309896886348724,0.14924539625644684,0.23674897849559784,0.2041448950767517,0.1702127605676651,0.22893905639648438,0.2079252302646637,0.12120830278592376,0.3262519836425781,0.10129070281982422,0.08456739038228989,0.07994524389505386,0.07645893096923828,0.0761311873793602,0.06990909576416016,0.06062507629394531,0.046710968017578125,0.034399986267089844,0.019194284453988075,0.010670661926269531,0.006042162422090769,0.0077540078200399876,4.069010537932627e-05,7.62939453125e-06
test,fake,1,93.jpg,93.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\93.jpg,1500.0,1500.0,1.0,0.509817898273468,0.5075666904449463,0.5329039692878723,0.2724277377128601,0.2503591477870941,0.2383345365524292,0.5098720788955688,0.25260454416275024,0.0758819580078125,0.04061200097203255,0.06420533359050751,0.06625155359506607,0.0544511117041111,0.044619109481573105,0.041485778987407684,0.040373776108026505,0.06750044226646423,0.07430844753980637,0.08616266399621964,0.09247200191020966,0.13648399710655212,0.14623378217220306,0.018280887976288795,0.012687111273407936,0.013872000388801098
test,fake,1,94.jpg,94.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\94.jpg,2000.0,2000.0,1.0,0.417514830827713,0.32436853647232056,0.2972986102104187,0.20760679244995117,0.18576982617378235,0.1582717001438141,0.3422103524208069,0.1856009066104889,0.105194091796875,0.016235999763011932,0.13775849342346191,0.10177324712276459,0.08299750089645386,0.11511024832725525,0.146271750330925,0.10946725308895111,0.09061349928379059,0.07447099685668945,0.04845774918794632,0.03550349920988083,0.019154749810695648,0.009948249906301498,0.008271249942481518,0.0039160000160336494,4.949999856762588e-05
test,fake,1,95.jpg,95.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\95.jpg,1000.0,667.0,1.4992503748125936,0.5109403133392334,0.4575311541557312,0.41191521286964417,0.24059540033340454,0.24645107984542847,0.24692119657993317,0.46559178829193115,0.24395200610160828,0.06999632832898173,0.01390104927122593,0.04799700155854225,0.07381708920001984,0.1019820123910904,0.088082455098629,0.08747825771570206,0.07320539653301239,0.07333433628082275,0.110580213367939,0.07454273104667664,0.05350074917078018,0.04222938418388367,0.04592953622341156,0.04515891894698143,0.04650374874472618,0.02175712212920189
test,fake,1,96.jpg,96.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\96.jpg,768.0,512.0,1.5,0.4937720000743866,0.4048111140727997,0.38384461402893066,0.32038384675979614,0.2888210415840149,0.2106432169675827,0.42220357060432434,0.2801314890384674,0.09098307291666667,0.0754801407456398,0.1133778914809227,0.1065775528550148,0.08744049072265625,0.06317392736673355,0.0491536445915699,0.04426320269703865,0.0328572578728199,0.03035736083984375,0.0709889754652977,0.0898386612534523,0.0775655135512352,0.09508005529642105,0.0192082729190588,0.02855428121984005,0.016082763671875
test,fake,1,97.jpg,97.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\97.jpg,1024.0,1024.0,1.0,0.5303354263305664,0.5639035105705261,0.5312226414680481,0.2130039483308792,0.23510891199111938,0.26961180567741394,0.5544140338897705,0.22226868569850922,0.0477142333984375,0.00019741058349609375,0.021348953247070312,0.08110713958740234,0.024125099182128906,0.03459739685058594,0.08064937591552734,0.0758676528930664,0.06111907958984375,0.05961132049560547,0.11813640594482422,0.12988758087158203,0.09299755096435547,0.09091377258300781,0.10872650146484375,0.019727706909179688,0.0009870529174804688
test,fake,1,98.jpg,98.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\98.jpg,2048.0,1024.0,2.0,0.3554365634918213,0.2978336811065674,0.19955086708068848,0.25093960762023926,0.2015930563211441,0.15072402358055115,0.3029881715774536,0.2060336023569107,0.08075714111328125,0.038501739501953125,0.16993999481201172,0.2145695686340332,0.10968399047851562,0.07292413711547852,0.07788991928100586,0.054791927337646484,0.051387786865234375,0.054630279541015625,0.04796791076660156,0.04621171951293945,0.042912960052490234,0.014929771423339844,0.003483295440673828,0.00017404556274414062,9.5367431640625e-07
test,fake,1,99.jpg,99.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\fake\99.jpg,624.0,624.0,1.0,0.3913378119468689,0.36666932702064514,0.3168392777442932,0.2893390357494354,0.27777671813964844,0.23066341876983643,0.368318647146225,0.24905826151371002,0.1837158203125,0.10902058333158493,0.09330569952726364,0.09338787943124771,0.08962031453847885,0.08521582931280136,0.08375195413827896,0.07532308250665665,0.07163769751787186,0.06499887257814407,0.05599215254187584,0.046875,0.040690746158361435,0.035192206501960754,0.026573287323117256,0.018475715070962906,0.009938979521393776
test,real,0,5000.jpg,5000.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5000.jpg,3072.0,2048.0,1.5,0.2855319082736969,0.3134431540966034,0.2536642849445343,0.20090536773204803,0.22038468718528748,0.18613919615745544,0.30320194363594055,0.2111765295267105,0.09412638346354167,0.09020153433084488,0.2230987548828125,0.09639564901590347,0.06670761108398438,0.05456574633717537,0.07235606759786606,0.1194467544555664,0.0905141830444336,0.06504011154174805,0.04543590545654297,0.037327129393815994,0.01477177906781435,0.010050137527287006,0.006486574653536081,0.004572232719510794,0.0030298233032226562
test,real,0,5001.jpg,5001.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5001.jpg,300.0,168.0,1.7857142857142858,0.5546746253967285,0.5570040941238403,0.5759592056274414,0.3120502829551697,0.2901412546634674,0.2920411229133606,0.5578756928443909,0.292745441198349,0.13444509026258206,0.0053571430034935474,0.04087301716208458,0.09904761612415314,0.08996031433343887,0.06831349432468414,0.053313493728637695,0.04742063581943512,0.038750000298023224,0.039325397461652756,0.04234126955270767,0.047361109405756,0.054007936269044876,0.0649801567196846,0.10865079611539841,0.1733928620815277,0.026904761791229248
test,real,0,5002.jpg,5002.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5002.jpg,558.0,720.0,0.775,0.3203561007976532,0.2937560975551605,0.40901151299476624,0.21112489700317383,0.17202875018119812,0.23936940729618073,0.3077184855937958,0.18161804974079132,0.05370501893939394,0.007658801507204771,0.14672690629959106,0.20820140838623047,0.10901284217834473,0.08164077997207642,0.11493926495313644,0.10046296566724777,0.07355386018753052,0.057847969233989716,0.032442253082990646,0.03083183988928795,0.022299382835626602,0.007143568247556686,0.004154221620410681,0.00209826766513288,0.000985663034953177
test,real,0,5003.jpg,5003.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5003.jpg,800.0,600.0,1.3333333333333333,0.3932068347930908,0.35146135091781616,0.31331896781921387,0.22779038548469543,0.1930830478668213,0.18222828209400177,0.35758212208747864,0.19649258255958557,0.057138929618768326,0.0005249999812804163,0.007002083119004965,0.17557083070278168,0.26921042799949646,0.08897708356380463,0.08753125369548798,0.08505416661500931,0.059204164892435074,0.04763124883174896,0.04255416616797447,0.04233124852180481,0.040166664868593216,0.03112291730940342,0.016499999910593033,0.005616666749119759,0.0010020832996815443
test,real,0,5004.jpg,5004.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5004.jpg,1800.0,1200.0,1.5,0.6985232830047607,0.5510045886039734,0.5088734030723572,0.24955697357654572,0.28158771991729736,0.3146536946296692,0.5793145895004272,0.2572585940361023,0.09370930989583333,0.003538426011800766,0.020686574280261993,0.03728611022233963,0.051060646772384644,0.06324675679206848,0.07958657294511795,0.09361666440963745,0.09875370562076569,0.07154861092567444,0.04431157559156418,0.04259166494011879,0.04643101990222931,0.06346620619297028,0.1352231502532959,0.07425417006015778,0.07439814507961273
test,real,0,5005.jpg,5005.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5005.jpg,1050.0,549.0,1.9125683060109289,0.8429161906242371,0.8429161906242371,0.8429161906242371,0.21726781129837036,0.21726781129837036,0.21726781129837036,0.8429161906242371,0.21726781129837036,0.0589612091002045,0.0002480700786691159,0.0012368808966130018,0.004996096715331078,0.012561366893351078,0.02087952196598053,0.023658599704504013,0.026987597346305847,0.024097492918372154,0.0314788781106472,0.03581923991441727,0.03600659221410751,0.03410356491804123,0.029142163693904877,0.016697024926543236,0.009846474044024944,0.6922404170036316
test,real,0,5006.jpg,5006.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5006.jpg,1080.0,1349.0,0.8005930318754633,0.2706015408039093,0.2706015408039093,0.2706015408039093,0.23050473630428314,0.23050473630428314,0.23050473630428314,0.2706015408039093,0.23050473630428314,0.050291438087774296,0.061966340988874435,0.4174848198890686,0.06930030137300491,0.04022115096449852,0.03498544916510582,0.04199132323265076,0.05442577600479126,0.044186364859342575,0.05451088771224022,0.06192721799015999,0.07138415426015854,0.03947574272751808,0.007004502695053816,0.0009115119464695454,0.00017090848996303976,5.3537598432740197e-05
test,real,0,5007.jpg,5007.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5007.jpg,1500.0,1000.0,1.5,0.10762838274240494,0.10762838274240494,0.10762838274240494,0.15205895900726318,0.15205895900726318,0.15205895900726318,0.10762838274240494,0.15205895900726318,0.03094482421875,0.501250684261322,0.29758134484291077,0.04510866850614548,0.03488866612315178,0.029504666104912758,0.020665999501943588,0.015508666634559631,0.011149333789944649,0.010226666927337646,0.009174666367471218,0.008606666699051857,0.0073193334974348545,0.0054086665622889996,0.0026493333280086517,0.0008679999737069011,8.866666757967323e-05
test,real,0,5008.jpg,5008.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5008.jpg,800.0,450.0,1.7777777777777777,0.45506349205970764,0.4222242534160614,0.35173603892326355,0.23961769044399261,0.23217086493968964,0.22001734375953674,0.4241204559803009,0.22629369795322418,0.09921875,0.007383333519101143,0.10384999960660934,0.16511943936347961,0.04826110973954201,0.03508888930082321,0.037833333015441895,0.05400833487510681,0.08004999905824661,0.1271750032901764,0.13719166815280914,0.11158055812120438,0.05638333410024643,0.020652778446674347,0.0028916667215526104,3.055555498576723e-05,0.012500000186264515
test,real,0,5009.jpg,5009.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5009.jpg,750.0,521.0,1.4395393474088292,0.6584603190422058,0.6690307259559631,0.6833652257919312,0.21867571771144867,0.19384372234344482,0.188360333442688,0.6678181886672974,0.18972162902355194,0.04633364470108696,0.0008957133977673948,0.00309149082750082,0.009412667714059353,0.016501599922776222,0.014784389175474644,0.014699935913085938,0.013824695721268654,0.028419705107808113,0.24498017132282257,0.08493154495954514,0.15042097866535187,0.12102111428976059,0.10182981193065643,0.027268074452877045,0.03382725641131401,0.134090855717659
test,real,0,5010.jpg,5010.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5010.jpg,1500.0,600.0,2.5,0.7665905356407166,0.734535276889801,0.7362476587295532,0.2424289882183075,0.2629024088382721,0.2540092170238495,0.7414706945419312,0.25502923130989075,0.08302001953125,0.0031122223008424044,0.01492555532604456,0.03268555551767349,0.04260333254933357,0.03654666617512703,0.03087666630744934,0.02446666732430458,0.018796667456626892,0.018512222915887833,0.018093332648277283,0.019029999151825905,0.02586444467306137,0.06015555560588837,0.2066011130809784,0.38593223690986633,0.06179777905344963
test,real,0,5011.jpg,5011.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5011.jpg,750.0,1000.0,0.75,0.367417573928833,0.2916467487812042,0.2636604607105255,0.3003312945365906,0.2731676399707794,0.2590266168117523,0.3057301938533783,0.2765266001224518,0.0675746884164223,0.2762320041656494,0.054763998836278915,0.13294532895088196,0.0643773302435875,0.05668133497238159,0.06306266784667969,0.05143599957227707,0.04070666804909706,0.03812133148312569,0.042926665395498276,0.044860001653432846,0.04372933506965637,0.03363333269953728,0.028869332745671272,0.02051600068807602,0.007138666696846485
test,real,0,5012.jpg,5012.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5012.jpg,417.0,626.0,0.6661341853035144,0.2932341694831848,0.22944147884845734,0.21435023844242096,0.29668715596199036,0.24205483496189117,0.18483802676200867,0.24190935492515564,0.24929720163345337,0.03602941176470588,0.4162893295288086,0.10702492296695709,0.0697014257311821,0.042433783411979675,0.036021023988723755,0.02885742485523224,0.022751128301024437,0.0334007553756237,0.059136077761650085,0.06593958288431168,0.06503551453351974,0.03687146306037903,0.01240413449704647,0.004018510226160288,0.00011492403427837417,0.0
test,real,0,5013.jpg,5013.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5013.jpg,850.0,675.0,1.2592592592592593,0.5524193048477173,0.4039490818977356,0.1963169276714325,0.2495858073234558,0.2227402627468109,0.24224813282489777,0.420528769493103,0.20146551728248596,0.17489567158385094,0.017661001533269882,0.04529498890042305,0.07221612334251404,0.0886169970035553,0.10717733949422836,0.11370806396007538,0.11333159357309341,0.10491154342889786,0.09002353250980377,0.07298474758863449,0.06206187233328819,0.045863181352615356,0.03588845208287239,0.022698039188981056,0.006182135082781315,0.0013803921174257994
test,real,0,5014.jpg,5014.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5014.jpg,740.0,380.0,1.9473684210526316,0.6426798105239868,0.6816729307174683,0.7348433136940002,0.1676173061132431,0.17305807769298553,0.2055482119321823,0.6772204637527466,0.17019852995872498,0.031657881526104416,0.002297297352924943,0.013047653250396252,0.015412517823278904,0.011831436306238174,0.013108108192682266,0.017247511073946953,0.016511380672454834,0.017948079854249954,0.06589971482753754,0.08761024475097656,0.17662517726421356,0.2342211902141571,0.13037340342998505,0.1319132298231125,0.0652560442686081,0.0006970128160901368
test,real,0,5015.jpg,5015.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5015.jpg,1419.0,946.0,1.5,0.13426798582077026,0.12869936227798462,0.1259022057056427,0.2119375616312027,0.18987664580345154,0.16377997398376465,0.12968096137046814,0.19224852323532104,0.0361328125,0.5876595973968506,0.17003384232521057,0.04332175850868225,0.043061770498752594,0.02950221113860607,0.020614970475435257,0.021657153964042664,0.017491400241851807,0.013432173058390617,0.00830767024308443,0.00880902074277401,0.00829649530351162,0.005032874643802643,0.00612198980525136,0.01441178098320961,0.002245276002213359
test,real,0,5016.jpg,5016.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5016.jpg,3264.0,5824.0,0.5604395604395604,0.3406592905521393,0.38137564063072205,0.3228864371776581,0.2807248830795288,0.2722797393798828,0.24127039313316345,0.36850613355636597,0.2695726454257965,0.09107730263157894,0.05781761184334755,0.14349965751171112,0.16412898898124695,0.10439881682395935,0.07339569181203842,0.056957464665174484,0.045894019305706024,0.046009015291929245,0.043138716369867325,0.04620864987373352,0.04495833069086075,0.039712805300951004,0.04053076356649399,0.04298800230026245,0.03757587820291519,0.012785582803189754
test,real,0,5017.jpg,5017.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5017.jpg,2048.0,1365.0,1.5003663003663004,0.5793349742889404,0.5029882788658142,0.4695962965488434,0.2768614590167999,0.27376192808151245,0.29021409153938293,0.5168044567108154,0.27164342999458313,0.14586385091145834,0.07110841572284698,0.0513933002948761,0.049580398947000504,0.05507776886224747,0.05423284322023392,0.053124286234378815,0.046570226550102234,0.04706602171063423,0.05082811042666435,0.05642098933458328,0.07058543711900711,0.11573052406311035,0.2115871161222458,0.04954462870955467,0.00704591628164053,0.010104023851454258
test,real,0,5018.jpg,5018.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5018.jpg,626.0,417.0,1.501199040767386,0.5278967618942261,0.5217776298522949,0.53215491771698,0.33012518286705017,0.284677118062973,0.29039809107780457,0.5238261818885803,0.2851516306400299,0.10231821895424836,0.01677124761044979,0.04772412031888962,0.07486917823553085,0.0697857066988945,0.08355360478162766,0.08566820621490479,0.08032041043043137,0.06483247876167297,0.05435523763298988,0.046942636370658875,0.030485516414046288,0.03737712651491165,0.04570145905017853,0.11324997246265411,0.06048068776726723,0.08788240700960159
test,real,0,5019.jpg,5019.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5019.jpg,1025.0,1280.0,0.80078125,0.4978379011154175,0.668509840965271,0.6341156959533691,0.23245005309581757,0.27588924765586853,0.2687719166278839,0.6297618746757507,0.256809264421463,0.10365644592476489,0.08451448380947113,0.014654725790023804,0.017288871109485626,0.01953963376581669,0.017461128532886505,0.018999237567186356,0.01672789640724659,0.014661584980785847,0.01633612811565399,0.01817682944238186,0.014172255992889404,0.6328567266464233,0.013366615399718285,0.01691768318414688,0.03269893303513527,0.05162728577852249
test,real,0,5020.jpg,5020.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5020.jpg,360.0,360.0,1.0,0.5526045560836792,0.519245982170105,0.47372642159461975,0.1884591430425644,0.1891147494316101,0.1968054622411728,0.5230527520179749,0.1884015053510666,0.1310577392578125,0.009390432387590408,0.015841050073504448,0.02359567955136299,0.03378858044743538,0.051766976714134216,0.07435185462236404,0.11243055760860443,0.13012345135211945,0.13263888657093048,0.11079475283622742,0.10154321044683456,0.08878858387470245,0.06373456865549088,0.030331790447235107,0.012762345373630524,0.008117283694446087
test,real,0,5021.jpg,5021.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5021.jpg,1920.0,1080.0,1.7777777777777777,0.4347550868988037,0.42254725098609924,0.42308488488197327,0.19720055162906647,0.2098267823457718,0.20535199344158173,0.42518049478530884,0.20575696229934692,0.09413633241758242,0.07678385078907013,0.035060763359069824,0.039640720933675766,0.04454764723777771,0.07013069093227386,0.11373167484998703,0.11972607672214508,0.09061632305383682,0.12300925701856613,0.16990837454795837,0.05030333623290062,0.022573301568627357,0.01590615324676037,0.01477334089577198,0.008710455149412155,0.004578028339892626
test,real,0,5022.jpg,5022.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5022.jpg,310.0,163.0,1.901840490797546,0.35332971811294556,0.35332971811294556,0.35332971811294556,0.25877276062965393,0.25877276062965393,0.25877276062965393,0.35332971811294556,0.25877276062965393,0.17950263631687244,0.005956857465207577,0.07882446050643921,0.3409459590911865,0.09691272675991058,0.06253710389137268,0.05375024676322937,0.05056402087211609,0.041460517793893814,0.04223233833909035,0.0393429659307003,0.03601820766925812,0.03421729803085327,0.032911140471696854,0.02911141887307167,0.026380367577075958,0.028834355995059013
test,real,0,5023.jpg,5023.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5023.jpg,834.0,1000.0,0.834,0.7882918119430542,0.7458749413490295,0.5273194313049316,0.24909014999866486,0.27363401651382446,0.21564985811710358,0.7391305565834045,0.25414156913757324,0.12579777008842752,0.006146282888948917,0.01711270958185196,0.018865708261728287,0.027618704363703728,0.034074340015649796,0.03476019203662872,0.04619184508919716,0.039758991450071335,0.03177817910909653,0.024946043267846107,0.021516786888241768,0.022212229669094086,0.020919663831591606,0.03868585079908371,0.5763741135597229,0.039038367569446564
test,real,0,5024.jpg,5024.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5024.jpg,1920.0,1280.0,1.5,0.6524395942687988,0.5729416012763977,0.4566284716129303,0.16592808067798615,0.15404856204986572,0.14908646047115326,0.5814487934112549,0.1552334576845169,0.050638834635416664,0.009702961891889572,0.005374755710363388,0.007497558370232582,0.012326253578066826,0.019530436024069786,0.04203043505549431,0.045506998896598816,0.0687853991985321,0.18068155646324158,0.3055879771709442,0.11467651277780533,0.039834797382354736,0.06462361663579941,0.08164754509925842,0.0021907552145421505,2.441406195430318e-06
test,real,0,5025.jpg,5025.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5025.jpg,1300.0,650.0,2.0,0.5682979822158813,0.5357041358947754,0.47930121421813965,0.2470066100358963,0.24071352183818817,0.26193904876708984,0.5385637283325195,0.24154260754585266,0.13127899169921875,0.0046721892431378365,0.021255621686577797,0.04470532387495041,0.061383433640003204,0.07311361283063889,0.08972544223070145,0.09663432091474533,0.08657278120517731,0.07594792544841766,0.06976449489593506,0.06750650703907013,0.06771597266197205,0.06562130153179169,0.06883668899536133,0.07515502721071243,0.031389348208904266
test,real,0,5026.jpg,5026.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5026.jpg,236.0,314.0,0.7515923566878981,0.26464447379112244,0.22206361591815948,0.20214621722698212,0.2581583261489868,0.23051881790161133,0.22759343683719635,0.2296759933233261,0.23511508107185364,0.04602481617647059,0.21962377429008484,0.29804059863090515,0.10884702950716019,0.06103584170341492,0.050334665924310684,0.046664148569107056,0.03836499899625778,0.028028177097439766,0.02503238618373871,0.026233401149511337,0.028365541249513626,0.021901652216911316,0.007691892329603434,0.011524343863129616,0.019256720319390297,0.009054841473698616
test,real,0,5027.jpg,5027.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\test-20250112T065939Z-001\test\real\5027.jpg,650.0,433.0,1.5011547344110854,0.32096827030181885,0.3224448561668396,0.27385714650154114,0.15842673182487488,0.15580064058303833,0.15419532358646393,0.31862786412239075,0.15393564105033875,0.07462565104166667,0.05288328230381012,0.07666370272636414,0.0786605104804039,0.10731213539838791,0.16385148465633392,0.16927695274353027,0.14515189826488495,0.10201811790466309,0.05168946459889412,0.02643098309636116,0.012115828692913055,0.006946171633899212,0.003748445538803935,0.0019435068825259805,0.0009593178401701152,0.0003481968306005001
